# Goxel 0.15.1
# One line per voxel
# X Y Z RRGGBB
-3 69 156 ffcc66
-2 69 156 ffcc66
-1 69 156 ffcc66
-9 70 156 ffcc66
-8 70 156 ffcc66
-7 70 156 ffcc66
-6 70 156 ffcc66
-5 70 156 ee0000
-4 70 156 ee0000
-3 70 156 ee0000
-2 70 156 ee0000
-1 70 156 ee0000
-9 71 156 ffcc66
-8 71 156 ffcc66
-7 71 156 ffcc66
-6 71 156 ee0000
-5 71 156 ee0000
-4 71 156 ee0000
-3 71 156 ee0000
-2 71 156 ee0000
-1 71 156 ee0000
-9 72 156 ffcc66
-8 72 156 ffcc66
-7 72 156 ffcc66
-6 72 156 ee0000
-5 72 156 ee0000
-4 72 156 ee0000
-3 72 156 ee0000
-2 72 156 ee0000
-1 72 156 ee0000
-9 73 156 ffcc66
-8 73 156 ffcc66
-7 73 156 ffcc66
-6 73 156 ee0000
-5 73 156 ee0000
-4 73 156 ee0000
-3 73 156 ee0000
-2 73 156 ee0000
-1 73 156 ee0000
-9 74 156 ffcc66
-8 74 156 ffcc66
-7 74 156 ffcc66
-6 74 156 ffcc66
-5 74 156 ee0000
-4 74 156 ee0000
-3 74 156 ee0000
-2 74 156 ee0000
-1 74 156 ee0000
-7 75 156 ffcc66
-6 75 156 ffcc66
-5 75 156 ffcc66
-4 75 156 ee0000
-3 75 156 ee0000
-2 75 156 ee0000
-1 75 156 ee0000
-5 76 156 ffcc66
-4 76 156 ffcc66
-3 76 156 ee0000
-2 76 156 ee0000
-1 76 156 ee0000
-4 77 156 ffcc66
-3 77 156 ee0000
-2 77 156 ee0000
-1 77 156 ee0000
-4 78 156 ffcc66
-3 78 156 ffcc66
-2 78 156 ee0000
-1 78 156 ee0000
-3 79 156 ffcc66
-2 79 156 ffcc66
-1 79 156 ee0000
-6 69 157 ffcc66
-5 69 157 ffcc66
-4 69 157 ffcc66
-3 69 157 ffcc66
-2 69 157 ffcc66
-1 69 157 ffcc66
-7 70 157 ffcc66
-6 70 157 ffcc66
-5 70 157 ffcc66
-4 70 157 ffcc66
-3 70 157 ffcc66
-2 70 157 ee0000
-1 70 157 ee0000
-7 71 157 ffcc66
-6 71 157 ffcc66
-5 71 157 ffcc66
-4 71 157 ee0000
-3 71 157 ee0000
-2 71 157 ee0000
-1 71 157 ee0000
-7 72 157 ffcc66
-6 72 157 ffcc66
-5 72 157 ee0000
-4 72 157 ee0000
-3 72 157 ee0000
-2 72 157 ee0000
-1 72 157 ee0000
-7 73 157 ffcc66
-6 73 157 ffcc66
-5 73 157 ee0000
-4 73 157 ee0000
-3 73 157 ee0000
-2 73 157 ee0000
-1 73 157 ee0000
-7 74 157 ffcc66
-6 74 157 ffcc66
-5 74 157 ffcc66
-4 74 157 ee0000
-3 74 157 ee0000
-2 74 157 ee0000
-1 74 157 ee0000
-6 75 157 ffcc66
-5 75 157 ffcc66
-4 75 157 ee0000
-3 75 157 ee0000
-2 75 157 ee0000
-1 75 157 ee0000
-5 76 157 ffcc66
-4 76 157 ffcc66
-3 76 157 ee0000
-2 76 157 ee0000
-1 76 157 ee0000
-4 77 157 ffcc66
-3 77 157 ee0000
-2 77 157 ee0000
-1 77 157 ee0000
-4 78 157 ffcc66
-3 78 157 ffcc66
-2 78 157 ee0000
-1 78 157 ee0000
-3 79 157 ffcc66
-2 79 157 ffcc66
-1 79 157 ffcc66
-3 69 158 ffcc66
-2 69 158 ffcc66
-1 69 158 ffcc66
-5 70 158 ffcc66
-4 70 158 ffcc66
-3 70 158 ffcc66
-2 70 158 ffcc66
-1 70 158 ffcc66
-6 71 158 ffcc66
-5 71 158 ffcc66
-4 71 158 ffcc66
-3 71 158 ffcc66
-2 71 158 ee0000
-1 71 158 ee0000
-6 72 158 ffcc66
-5 72 158 ffcc66
-4 72 158 ee0000
-3 72 158 ee0000
-2 72 158 ee0000
-1 72 158 ee0000
-6 73 158 ffcc66
-5 73 158 ffcc66
-4 73 158 ee0000
-3 73 158 ee0000
-2 73 158 ee0000
-1 73 158 ee0000
-6 74 158 ffcc66
-5 74 158 ffcc66
-4 74 158 ee0000
-3 74 158 ee0000
-2 74 158 ee0000
-1 74 158 ee0000
-5 75 158 ffcc66
-4 75 158 ffcc66
-3 75 158 ee0000
-2 75 158 ee0000
-1 75 158 ee0000
-5 76 158 ffcc66
-4 76 158 ffcc66
-3 76 158 ee0000
-2 76 158 ee0000
-1 76 158 ffcc66
-4 77 158 ffcc66
-3 77 158 ffcc66
-2 77 158 ffcc66
-1 77 158 ffcc66
-4 78 158 ffcc66
-3 78 158 ffcc66
-2 78 158 ffcc66
-1 78 158 ffcc66
-3 79 158 ffcc66
-2 79 158 ffcc66
-1 79 158 ffcc66
-3 70 159 ffcc66
-2 70 159 ffcc66
-1 70 159 ffcc66
-5 71 159 ffcc66
-4 71 159 ffcc66
-3 71 159 ffcc66
-2 71 159 ffcc66
-1 71 159 ee0000
-5 72 159 ffcc66
-4 72 159 ffcc66
-3 72 159 ee0000
-2 72 159 ee0000
-1 72 159 ee0000
-5 73 159 ffcc66
-4 73 159 ffcc66
-3 73 159 ee0000
-2 73 159 ee0000
-1 73 159 ffcc66
-5 74 159 ffcc66
-4 74 159 ffcc66
-3 74 159 ee0000
-2 74 159 ffcc66
-1 74 159 ffcc66
-5 75 159 ffcc66
-4 75 159 ffcc66
-3 75 159 ffcc66
-2 75 159 ffcc66
-1 75 159 ffcc66
-4 76 159 ffcc66
-3 76 159 ffcc66
-2 76 159 ffcc66
-1 76 159 ffcc66
-4 77 159 ffcc66
-3 77 159 ffcc66
-2 77 159 ffcc66
-1 77 159 ffcc66
-4 78 159 ffcc66
-3 78 159 ffcc66
0 65 144 ffcc66
1 65 144 ffcc66
2 65 144 ffcc66
3 65 144 ffcc66
4 65 144 ffcc66
5 65 144 ffcc66
6 65 144 ffcc66
7 65 144 ffcc66
8 65 144 ffcc66
9 65 144 ffcc66
10 65 144 ffcc66
11 65 144 ffcc66
12 65 144 ffcc66
13 65 144 ffcc66
14 65 144 ffcc66
0 66 144 ee0000
1 66 144 bbbbbb
2 66 144 bbbbbb
3 66 144 ee0000
4 66 144 ee0000
5 66 144 ee0000
6 66 144 ee0000
7 66 144 ee0000
8 66 144 bbbbbb
9 66 144 ee0000
10 66 144 ee0000
11 66 144 ee0000
12 66 144 ee0000
13 66 144 ee0000
14 66 144 ffcc66
15 66 144 ffcc66
0 67 144 ee0000
1 67 144 bbbbbb
2 67 144 bbbbbb
3 67 144 ee0000
4 67 144 ee0000
5 67 144 ee0000
6 67 144 ee0000
7 67 144 ee0000
8 67 144 ee0000
9 67 144 bbbbbb
10 67 144 ee0000
11 67 144 ee0000
12 67 144 ee0000
13 67 144 ee0000
14 67 144 bbbbbb
15 67 144 bbbbbb
0 68 144 ee0000
1 68 144 bbbbbb
2 68 144 bbbbbb
3 68 144 ee0000
4 68 144 00ffff
5 68 144 00ffff
6 68 144 00ffff
7 68 144 00ffff
8 68 144 ee0000
9 68 144 bbbbbb
10 68 144 ee0000
11 68 144 ee0000
12 68 144 ee0000
13 68 144 ee0000
14 68 144 ee0000
15 68 144 ee0000
0 69 144 ee0000
1 69 144 ee0000
2 69 144 ee0000
3 69 144 ee0000
4 69 144 00ffff
5 69 144 00ffff
6 69 144 00ffff
7 69 144 00ffff
8 69 144 00ffff
9 69 144 ee0000
10 69 144 ee0000
11 69 144 ee0000
12 69 144 ee0000
13 69 144 ee0000
14 69 144 ee0000
15 69 144 ee0000
0 70 144 ee0000
1 70 144 00ffff
2 70 144 00ffff
3 70 144 00ffff
4 70 144 00ffff
5 70 144 00ffff
6 70 144 00ffff
7 70 144 00ffff
8 70 144 00ffff
9 70 144 ee0000
10 70 144 ee0000
11 70 144 ee0000
12 70 144 ee0000
13 70 144 ee0000
14 70 144 ee0000
15 70 144 ee0000
0 71 144 ee0000
1 71 144 00ffff
2 71 144 00ffff
3 71 144 00ffff
4 71 144 00ffff
5 71 144 00ffff
6 71 144 00ffff
7 71 144 00ffff
8 71 144 00ffff
9 71 144 ee0000
10 71 144 ee0000
11 71 144 ee0000
12 71 144 ee0000
13 71 144 ee0000
14 71 144 ee0000
15 71 144 ee0000
0 72 144 ee0000
1 72 144 00ffff
2 72 144 00ffff
3 72 144 00ffff
4 72 144 00ffff
5 72 144 00ffff
6 72 144 00ffff
7 72 144 00ffff
8 72 144 00ffff
9 72 144 ee0000
10 72 144 ee0000
11 72 144 ee0000
12 72 144 ee0000
13 72 144 ee0000
14 72 144 ee0000
15 72 144 ee0000
0 73 144 ee0000
1 73 144 00ffff
2 73 144 00ffff
3 73 144 00ffff
4 73 144 00ffff
5 73 144 00ffff
6 73 144 00ffff
7 73 144 00ffff
8 73 144 00ffff
9 73 144 ee0000
10 73 144 ee0000
11 73 144 ee0000
12 73 144 ee0000
13 73 144 ee0000
14 73 144 ee0000
15 73 144 ee0000
0 74 144 9900cc
1 74 144 9900cc
2 74 144 00ffff
3 74 144 00ffff
4 74 144 00ffff
5 74 144 00ffff
6 74 144 00ffff
7 74 144 00ffff
8 74 144 00ffff
9 74 144 ee0000
10 74 144 ee0000
11 74 144 ee0000
12 74 144 ee0000
13 74 144 ee0000
14 74 144 ee0000
15 74 144 ee0000
0 75 144 9900cc
1 75 144 9900cc
2 75 144 00ffff
3 75 144 00ffff
4 75 144 00ffff
5 75 144 00ffff
6 75 144 00ffff
7 75 144 00ffff
8 75 144 00ffff
9 75 144 ee0000
10 75 144 ee0000
11 75 144 ee0000
12 75 144 ee0000
13 75 144 ee0000
14 75 144 ee0000
15 75 144 ee0000
0 76 144 9900cc
1 76 144 9900cc
2 76 144 00ffff
3 76 144 00ffff
4 76 144 00ffff
5 76 144 00ffff
6 76 144 00ffff
7 76 144 00ffff
8 76 144 00ffff
9 76 144 ee0000
10 76 144 bbbbbb
11 76 144 ee0000
12 76 144 ee0000
13 76 144 ee0000
14 76 144 ee0000
15 76 144 ee0000
0 77 144 00ffff
1 77 144 00ffff
2 77 144 00ffff
3 77 144 00ffff
4 77 144 00ffff
5 77 144 00ffff
6 77 144 00ffff
7 77 144 00ffff
8 77 144 ee0000
9 77 144 bbbbbb
10 77 144 bbbbbb
11 77 144 ee0000
12 77 144 ee0000
13 77 144 ee0000
14 77 144 ee0000
15 77 144 ee0000
0 78 144 00ffff
1 78 144 00ffff
2 78 144 00ffff
3 78 144 00ffff
4 78 144 00ffff
5 78 144 00ffff
6 78 144 00ffff
7 78 144 ee0000
8 78 144 bbbbbb
9 78 144 bbbbbb
10 78 144 ee0000
11 78 144 ee0000
12 78 144 ee0000
13 78 144 ee0000
14 78 144 ee0000
15 78 144 ee0000
0 79 144 00ffff
1 79 144 00ffff
2 79 144 00ffff
3 79 144 00ffff
4 79 144 00ffff
5 79 144 00ffff
6 79 144 00ffff
7 79 144 ee0000
8 79 144 bbbbbb
9 79 144 ee0000
10 79 144 ee0000
11 79 144 ee0000
12 79 144 ee0000
13 79 144 ee0000
14 79 144 ee0000
15 79 144 ee0000
0 65 145 ffcc66
1 65 145 ffcc66
2 65 145 ffcc66
3 65 145 ffcc66
4 65 145 ffcc66
5 65 145 ffcc66
6 65 145 ffcc66
7 65 145 ffcc66
8 65 145 ffcc66
9 65 145 ffcc66
10 65 145 ffcc66
11 65 145 ffcc66
12 65 145 ffcc66
13 65 145 ffcc66
14 65 145 ffcc66
15 65 145 ffcc66
0 66 145 bbbbbb
1 66 145 bbbbbb
2 66 145 bbbbbb
3 66 145 bbbbbb
4 66 145 bbbbbb
5 66 145 bbbbbb
6 66 145 bbbbbb
7 66 145 bbbbbb
8 66 145 bbbbbb
9 66 145 ee0000
10 66 145 ee0000
11 66 145 ee0000
12 66 145 ee0000
13 66 145 ee0000
14 66 145 ffcc66
15 66 145 ffcc66
0 67 145 bbbbbb
1 67 145 bbbbbb
2 67 145 bbbbbb
3 67 145 bbbbbb
4 67 145 bbbbbb
5 67 145 ee0000
6 67 145 ee0000
7 67 145 ee0000
8 67 145 ee0000
9 67 145 ee0000
10 67 145 ee0000
11 67 145 ee0000
12 67 145 ee0000
13 67 145 ee0000
14 67 145 bbbbbb
15 67 145 bbbbbb
0 68 145 ee0000
1 68 145 bbbbbb
2 68 145 bbbbbb
3 68 145 ee0000
4 68 145 ee0000
5 68 145 00ffff
6 68 145 00ffff
7 68 145 00ffff
8 68 145 ee0000
9 68 145 ee0000
10 68 145 ee0000
11 68 145 ee0000
12 68 145 ee0000
13 68 145 ee0000
14 68 145 ee0000
15 68 145 ee0000
0 69 145 ee0000
1 69 145 ee0000
2 69 145 ee0000
3 69 145 ee0000
4 69 145 00ffff
5 69 145 00ffff
6 69 145 00ffff
7 69 145 00ffff
8 69 145 00ffff
9 69 145 ee0000
10 69 145 ee0000
11 69 145 ee0000
12 69 145 ee0000
13 69 145 ee0000
14 69 145 ee0000
15 69 145 ee0000
0 70 145 ee0000
1 70 145 00ffff
2 70 145 00ffff
3 70 145 00ffff
4 70 145 00ffff
5 70 145 00ffff
6 70 145 00ffff
7 70 145 00ffff
8 70 145 00ffff
9 70 145 ee0000
10 70 145 ee0000
11 70 145 ee0000
12 70 145 ee0000
13 70 145 ee0000
14 70 145 ee0000
15 70 145 ee0000
0 71 145 ee0000
1 71 145 00ffff
2 71 145 00ffff
3 71 145 00ffff
4 71 145 00ffff
5 71 145 00ffff
6 71 145 00ffff
7 71 145 00ffff
8 71 145 00ffff
9 71 145 ee0000
10 71 145 ee0000
11 71 145 ee0000
12 71 145 ee0000
13 71 145 ee0000
14 71 145 ee0000
15 71 145 ee0000
0 72 145 ee0000
1 72 145 00ffff
2 72 145 00ffff
3 72 145 00ffff
4 72 145 00ffff
5 72 145 00ffff
6 72 145 00ffff
7 72 145 00ffff
8 72 145 00ffff
9 72 145 ee0000
10 72 145 ee0000
11 72 145 ee0000
12 72 145 ee0000
13 72 145 ee0000
14 72 145 ee0000
15 72 145 ee0000
0 73 145 ee0000
1 73 145 00ffff
2 73 145 00ffff
3 73 145 00ffff
4 73 145 00ffff
5 73 145 00ffff
6 73 145 00ffff
7 73 145 00ffff
8 73 145 00ffff
9 73 145 ee0000
10 73 145 bbbbbb
11 73 145 ee0000
12 73 145 ee0000
13 73 145 ee0000
14 73 145 ee0000
15 73 145 ee0000
0 74 145 ee0000
1 74 145 00ffff
2 74 145 00ffff
3 74 145 00ffff
4 74 145 00ffff
5 74 145 00ffff
6 74 145 00ffff
7 74 145 00ffff
8 74 145 00ffff
9 74 145 ee0000
10 74 145 bbbbbb
11 74 145 ee0000
12 74 145 ee0000
13 74 145 ee0000
14 74 145 ee0000
15 74 145 ee0000
0 75 145 9900cc
1 75 145 9900cc
2 75 145 00ffff
3 75 145 00ffff
4 75 145 00ffff
5 75 145 00ffff
6 75 145 00ffff
7 75 145 00ffff
8 75 145 00ffff
9 75 145 ee0000
10 75 145 bbbbbb
11 75 145 ee0000
12 75 145 ee0000
13 75 145 ee0000
14 75 145 ee0000
15 75 145 ee0000
0 76 145 9900cc
1 76 145 9900cc
2 76 145 00ffff
3 76 145 00ffff
4 76 145 00ffff
5 76 145 00ffff
6 76 145 00ffff
7 76 145 00ffff
8 76 145 00ffff
9 76 145 ee0000
10 76 145 bbbbbb
11 76 145 ee0000
12 76 145 ee0000
13 76 145 ee0000
14 76 145 ee0000
15 76 145 ee0000
0 77 145 00ffff
1 77 145 00ffff
2 77 145 00ffff
3 77 145 00ffff
4 77 145 00ffff
5 77 145 00ffff
6 77 145 00ffff
7 77 145 00ffff
8 77 145 ee0000
9 77 145 bbbbbb
10 77 145 bbbbbb
11 77 145 ee0000
12 77 145 ee0000
13 77 145 ee0000
14 77 145 ee0000
15 77 145 ee0000
0 78 145 00ffff
1 78 145 00ffff
2 78 145 00ffff
3 78 145 00ffff
4 78 145 00ffff
5 78 145 00ffff
6 78 145 00ffff
7 78 145 ee0000
8 78 145 bbbbbb
9 78 145 bbbbbb
10 78 145 ee0000
12 78 145 ee0000
13 78 145 ee0000
14 78 145 ee0000
15 78 145 ee0000
0 79 145 00ffff
1 79 145 00ffff
2 79 145 00ffff
3 79 145 00ffff
4 79 145 00ffff
5 79 145 00ffff
6 79 145 00ffff
7 79 145 ee0000
8 79 145 bbbbbb
9 79 145 ee0000
10 79 145 ee0000
11 79 145 ee0000
12 79 145 ee0000
13 79 145 ee0000
14 79 145 ee0000
15 79 145 ee0000
0 65 146 ffcc66
1 65 146 ffcc66
2 65 146 ffcc66
3 65 146 ffcc66
4 65 146 ffcc66
5 65 146 ffcc66
6 65 146 ffcc66
7 65 146 ffcc66
8 65 146 ffcc66
9 65 146 ffcc66
10 65 146 ffcc66
11 65 146 ffcc66
12 65 146 ffcc66
13 65 146 ffcc66
14 65 146 ffcc66
15 65 146 ffcc66
0 66 146 bbbbbb
1 66 146 bbbbbb
2 66 146 bbbbbb
3 66 146 bbbbbb
4 66 146 bbbbbb
5 66 146 bbbbbb
6 66 146 ee0000
7 66 146 ee0000
8 66 146 ee0000
9 66 146 ee0000
10 66 146 ee0000
11 66 146 ee0000
12 66 146 ee0000
13 66 146 ee0000
14 66 146 ee0000
15 66 146 ffcc66
0 67 146 bbbbbb
1 67 146 bbbbbb
2 67 146 bbbbbb
3 67 146 bbbbbb
4 67 146 bbbbbb
5 67 146 ee0000
6 67 146 ee0000
7 67 146 ee0000
8 67 146 ee0000
10 67 146 ee0000
11 67 146 ee0000
12 67 146 ee0000
13 67 146 ee0000
14 67 146 ee0000
15 67 146 bbbbbb
0 68 146 bbbbbb
1 68 146 bbbbbb
2 68 146 bbbbbb
3 68 146 bbbbbb
4 68 146 ee0000
5 68 146 00ffff
6 68 146 00ffff
7 68 146 00ffff
8 68 146 ee0000
9 68 146 ee0000
10 68 146 ee0000
11 68 146 ee0000
12 68 146 ee0000
13 68 146 ee0000
14 68 146 ee0000
15 68 146 ee0000
0 69 146 ee0000
1 69 146 ee0000
2 69 146 ee0000
3 69 146 ee0000
4 69 146 00ffff
5 69 146 00ffff
6 69 146 00ffff
7 69 146 00ffff
8 69 146 00ffff
9 69 146 ee0000
10 69 146 ee0000
11 69 146 ee0000
12 69 146 ee0000
13 69 146 ee0000
14 69 146 ee0000
15 69 146 ee0000
0 70 146 ee0000
1 70 146 00ffff
2 70 146 00ffff
3 70 146 00ffff
4 70 146 00ffff
5 70 146 00ffff
6 70 146 00ffff
7 70 146 00ffff
8 70 146 00ffff
9 70 146 ee0000
10 70 146 ee0000
11 70 146 ee0000
12 70 146 ee0000
13 70 146 ee0000
14 70 146 ee0000
15 70 146 ee0000
0 71 146 ee0000
1 71 146 00ffff
2 71 146 00ffff
3 71 146 00ffff
4 71 146 00ffff
5 71 146 00ffff
6 71 146 00ffff
7 71 146 00ffff
8 71 146 ee0000
9 71 146 bbbbbb
10 71 146 bbbbbb
11 71 146 ee0000
12 71 146 ee0000
13 71 146 ee0000
14 71 146 ee0000
15 71 146 ee0000
0 72 146 ee0000
1 72 146 00ffff
2 72 146 00ffff
3 72 146 00ffff
4 72 146 00ffff
5 72 146 00ffff
6 72 146 00ffff
7 72 146 00ffff
8 72 146 00ffff
9 72 146 ee0000
10 72 146 bbbbbb
11 72 146 ee0000
12 72 146 ee0000
13 72 146 ee0000
14 72 146 ee0000
15 72 146 ee0000
0 73 146 ee0000
1 73 146 00ffff
2 73 146 00ffff
3 73 146 00ffff
4 73 146 00ffff
5 73 146 00ffff
6 73 146 00ffff
7 73 146 00ffff
8 73 146 00ffff
9 73 146 ee0000
10 73 146 bbbbbb
11 73 146 ee0000
12 73 146 ee0000
13 73 146 ee0000
14 73 146 ee0000
15 73 146 ee0000
0 74 146 ee0000
1 74 146 00ffff
2 74 146 00ffff
3 74 146 00ffff
4 74 146 00ffff
5 74 146 00ffff
6 74 146 00ffff
7 74 146 00ffff
8 74 146 00ffff
9 74 146 ee0000
10 74 146 bbbbbb
11 74 146 bbbbbb
12 74 146 ee0000
13 74 146 ee0000
14 74 146 ee0000
15 74 146 ee0000
0 75 146 00ffff
1 75 146 00ffff
2 75 146 00ffff
3 75 146 00ffff
4 75 146 00ffff
5 75 146 00ffff
6 75 146 00ffff
7 75 146 00ffff
8 75 146 00ffff
9 75 146 ee0000
10 75 146 bbbbbb
11 75 146 ee0000
12 75 146 ee0000
13 75 146 ee0000
14 75 146 ee0000
15 75 146 ee0000
0 76 146 00ffff
1 76 146 00ffff
2 76 146 00ffff
3 76 146 00ffff
4 76 146 00ffff
5 76 146 00ffff
6 76 146 00ffff
7 76 146 00ffff
8 76 146 00ffff
9 76 146 ee0000
10 76 146 ee0000
12 76 146 ee0000
13 76 146 ee0000
14 76 146 ee0000
15 76 146 ee0000
0 77 146 00ffff
1 77 146 00ffff
2 77 146 00ffff
3 77 146 00ffff
4 77 146 00ffff
5 77 146 00ffff
6 77 146 00ffff
7 77 146 00ffff
8 77 146 00ffff
9 77 146 ee0000
10 77 146 ee0000
12 77 146 ee0000
13 77 146 ee0000
14 77 146 ee0000
15 77 146 ee0000
0 78 146 00ffff
1 78 146 00ffff
2 78 146 00ffff
3 78 146 00ffff
4 78 146 00ffff
5 78 146 00ffff
6 78 146 00ffff
7 78 146 00ffff
8 78 146 ee0000
9 78 146 ee0000
10 78 146 ee0000
11 78 146 ee0000
12 78 146 ee0000
13 78 146 ee0000
14 78 146 ee0000
15 78 146 ee0000
0 79 146 00ffff
1 79 146 00ffff
2 79 146 00ffff
3 79 146 00ffff
4 79 146 00ffff
5 79 146 00ffff
6 79 146 00ffff
7 79 146 00ffff
8 79 146 ee0000
9 79 146 ee0000
10 79 146 ee0000
11 79 146 ee0000
12 79 146 ee0000
13 79 146 ee0000
14 79 146 ee0000
15 79 146 ee0000
0 65 147 ffcc66
1 65 147 ffcc66
2 65 147 ffcc66
3 65 147 ffcc66
4 65 147 ffcc66
5 65 147 ffcc66
6 65 147 ffcc66
7 65 147 ffcc66
8 65 147 ffcc66
9 65 147 ffcc66
10 65 147 ffcc66
11 65 147 ffcc66
12 65 147 ffcc66
13 65 147 ffcc66
14 65 147 ffcc66
15 65 147 ffcc66
0 66 147 ee0000
1 66 147 bbbbbb
2 66 147 bbbbbb
3 66 147 ee0000
4 66 147 ee0000
5 66 147 ee0000
7 66 147 ee0000
8 66 147 ee0000
9 66 147 ee0000
10 66 147 ee0000
11 66 147 ee0000
12 66 147 ffcc66
13 66 147 ffcc66
14 66 147 ffcc66
15 66 147 ffcc66
0 67 147 ee0000
1 67 147 bbbbbb
2 67 147 bbbbbb
3 67 147 ee0000
4 67 147 ee0000
5 67 147 ee0000
6 67 147 bbbbbb
7 67 147 bbbbbb
8 67 147 bbbbbb
9 67 147 ee0000
10 67 147 ee0000
11 67 147 ee0000
12 67 147 ee0000
13 67 147 ee0000
14 67 147 ee0000
15 67 147 ee0000
0 68 147 ee0000
1 68 147 bbbbbb
2 68 147 bbbbbb
3 68 147 ee0000
4 68 147 ee0000
5 68 147 ee0000
6 68 147 ee0000
7 68 147 ee0000
8 68 147 bbbbbb
9 68 147 bbbbbb
10 68 147 ee0000
11 68 147 ee0000
12 68 147 ee0000
13 68 147 ee0000
14 68 147 ee0000
15 68 147 ee0000
0 69 147 ee0000
1 69 147 ee0000
2 69 147 ee0000
3 69 147 ee0000
4 69 147 00ffff
5 69 147 00ffff
6 69 147 00ffff
7 69 147 00ffff
8 69 147 ee0000
9 69 147 bbbbbb
10 69 147 ee0000
11 69 147 ee0000
12 69 147 ee0000
13 69 147 ee0000
14 69 147 ee0000
15 69 147 ee0000
0 70 147 ee0000
1 70 147 00ffff
2 70 147 00ffff
3 70 147 00ffff
4 70 147 00ffff
5 70 147 00ffff
6 70 147 00ffff
7 70 147 00ffff
8 70 147 ee0000
9 70 147 bbbbbb
10 70 147 ee0000
11 70 147 ee0000
12 70 147 ee0000
13 70 147 ee0000
14 70 147 ee0000
15 70 147 ee0000
0 71 147 ee0000
1 71 147 00ffff
2 71 147 00ffff
3 71 147 00ffff
4 71 147 00ffff
5 71 147 00ffff
6 71 147 00ffff
7 71 147 00ffff
8 71 147 ee0000
9 71 147 bbbbbb
10 71 147 bbbbbb
11 71 147 ee0000
12 71 147 ee0000
13 71 147 ee0000
14 71 147 ee0000
15 71 147 ee0000
0 72 147 ee0000
1 72 147 00ffff
2 72 147 00ffff
3 72 147 00ffff
4 72 147 00ffff
5 72 147 00ffff
6 72 147 00ffff
7 72 147 00ffff
8 72 147 ee0000
9 72 147 bbbbbb
10 72 147 bbbbbb
11 72 147 ee0000
12 72 147 ee0000
13 72 147 ee0000
14 72 147 ee0000
15 72 147 ee0000
0 73 147 ee0000
1 73 147 00ffff
2 73 147 00ffff
3 73 147 00ffff
4 73 147 00ffff
5 73 147 00ffff
6 73 147 00ffff
7 73 147 00ffff
8 73 147 00ffff
9 73 147 ee0000
10 73 147 bbbbbb
11 73 147 bbbbbb
12 73 147 ee0000
13 73 147 ee0000
14 73 147 ee0000
15 73 147 ee0000
0 74 147 ee0000
1 74 147 00ffff
2 74 147 00ffff
3 74 147 00ffff
4 74 147 00ffff
5 74 147 00ffff
6 74 147 00ffff
7 74 147 00ffff
8 74 147 00ffff
9 74 147 ee0000
10 74 147 ee0000
11 74 147 bbbbbb
12 74 147 ee0000
13 74 147 ee0000
14 74 147 ee0000
15 74 147 ee0000
0 75 147 00ffff
1 75 147 00ffff
2 75 147 00ffff
3 75 147 00ffff
4 75 147 00ffff
5 75 147 00ffff
6 75 147 00ffff
7 75 147 00ffff
8 75 147 00ffff
9 75 147 ee0000
10 75 147 ee0000
11 75 147 ee0000
12 75 147 ee0000
13 75 147 ee0000
14 75 147 ee0000
15 75 147 ee0000
0 76 147 00ffff
1 76 147 00ffff
2 76 147 00ffff
3 76 147 00ffff
4 76 147 00ffff
5 76 147 00ffff
6 76 147 00ffff
7 76 147 00ffff
8 76 147 00ffff
9 76 147 ee0000
10 76 147 ee0000
11 76 147 ee0000
12 76 147 ee0000
13 76 147 ee0000
14 76 147 ee0000
15 76 147 ee0000
0 77 147 00ffff
1 77 147 00ffff
2 77 147 00ffff
3 77 147 00ffff
4 77 147 00ffff
5 77 147 00ffff
6 77 147 00ffff
7 77 147 00ffff
8 77 147 00ffff
9 77 147 ee0000
10 77 147 ee0000
11 77 147 ee0000
12 77 147 ee0000
13 77 147 ee0000
14 77 147 ee0000
15 77 147 ee0000
0 78 147 00ffff
1 78 147 00ffff
2 78 147 00ffff
3 78 147 00ffff
4 78 147 00ffff
5 78 147 00ffff
6 78 147 00ffff
7 78 147 00ffff
8 78 147 00ffff
9 78 147 ee0000
10 78 147 ee0000
11 78 147 ee0000
12 78 147 ee0000
13 78 147 ee0000
14 78 147 ee0000
15 78 147 ee0000
0 79 147 00ffff
1 79 147 00ffff
2 79 147 00ffff
3 79 147 00ffff
4 79 147 00ffff
5 79 147 00ffff
6 79 147 00ffff
7 79 147 00ffff
8 79 147 ee0000
9 79 147 ee0000
10 79 147 ee0000
11 79 147 ee0000
12 79 147 ee0000
13 79 147 ee0000
14 79 147 ee0000
15 79 147 ee0000
0 65 148 ffcc66
1 65 148 ffcc66
2 65 148 ffcc66
3 65 148 ffcc66
4 65 148 ffcc66
5 65 148 ffcc66
6 65 148 ffcc66
7 65 148 ffcc66
8 65 148 ffcc66
9 65 148 ffcc66
10 65 148 ffcc66
11 65 148 ffcc66
12 65 148 ffcc66
0 66 148 bbbbbb
1 66 148 bbbbbb
2 66 148 bbbbbb
3 66 148 bbbbbb
4 66 148 bbbbbb
5 66 148 bbbbbb
6 66 148 bbbbbb
7 66 148 ee0000
8 66 148 ee0000
9 66 148 ee0000
10 66 148 ee0000
11 66 148 ffcc66
12 66 148 ffcc66
13 66 148 ffcc66
14 66 148 ffcc66
15 66 148 ffcc66
0 67 148 ee0000
1 67 148 bbbbbb
2 67 148 bbbbbb
3 67 148 ee0000
